C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_07_695.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_07_695.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_07_695.jpg, -0.357966, 1, 0, 30.16272
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_07_805.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_07_805.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_07_805.jpg, -0.4490787, 1, 0, 30.16898
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_07_908.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_07_908.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_07_908.jpg, -0.1678308, 1, 0, 30.19337
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_011.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_011.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_011.jpg, 0, 1, 0, 30.18883
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_124.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_124.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_124.jpg, 0, 1, 0, 30.19019
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_231.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_231.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_231.jpg, 0, 1, 0, 30.1903
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_336.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_336.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_336.jpg, 0, 1, 0, 30.19026
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_441.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_441.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_441.jpg, 0, 1, 0, 30.18996
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_548.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_548.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_548.jpg, 0, 1, 0, 30.19031
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_649.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_649.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_649.jpg, -0.0579666, 1, 0, 30.19007
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_757.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_757.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_757.jpg, -0.414228, 1, 0, 30.15417
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_866.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_866.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_866.jpg, -0.1186944, 1, 0, 30.19171
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_08_973.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_08_973.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_08_973.jpg, 0, 1, 0, 30.18943
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_075.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_075.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_075.jpg, 0, 1, 0, 30.19024
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_182.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_182.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_182.jpg, 0, 1, 0, 30.19028
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_289.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_289.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_289.jpg, 0, 1, 0, 30.18988
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_401.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_401.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_401.jpg, 0, 1, 0, 30.19029
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_504.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_504.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_504.jpg, 0, 1, 0, 30.19016
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_612.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_612.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_612.jpg, 0, 1, 0, 30.19034
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_722.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_722.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_722.jpg, 0, 1, 0, 30.19028
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_825.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_825.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_825.jpg, 0, 1, 0, 30.19032
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_09_932.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_09_932.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_09_932.jpg, -0.1450734, 1, 0, 30.18481
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_036.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_036.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_036.jpg, -0.2942082, 1, 0, 30.17924
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_142.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_142.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_142.jpg, 0, 1, 0, 30.18766
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_243.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_243.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_243.jpg, 0, 1, 0, 30.18991
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_352.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_352.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_352.jpg, 0, 1, 0, 30.19071
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_463.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_463.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_463.jpg, 0, 1, 0, 30.19031
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_573.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_573.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_573.jpg, -0.08452442, 1, 0, 30.18862
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_679.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_679.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_679.jpg, -0.398847, 1, 0, 30.15527
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_789.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_789.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_789.jpg, -0.105687, 1, 0, 30.19146
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_10_899.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_10_899.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_10_899.jpg, 0, 1, 0, 30.18979
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_004.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_004.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_004.jpg, 0, 1, 0, 30.19025
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_109.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_109.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_109.jpg, 0, 1, 0, 30.19031
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_211.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_211.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_211.jpg, 0, 1, 0, 30.19031
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_322.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_322.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_322.jpg, 0, 1, 0, 30.19032
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_433.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_433.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_433.jpg, 0, 1, 0, 30.19032
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_547.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_547.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_547.jpg, -0.3403797, 1, 0, 30.16236
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_649.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_649.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_649.jpg, -0.480123, 1, 0, 30.15359
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_755.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_755.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_755.jpg, -0.1323435, 1, 0, 30.19316
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_862.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_862.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_862.jpg, 0, 1, 0, 30.18898
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_11_965.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_11_965.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_11_965.jpg, 0, 1, 0, 30.19014
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_12_069.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_12_069.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_12_069.jpg, 0, 1, 0, 30.19051
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_12_179.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_12_179.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_12_179.jpg, 0, 1, 0, 30.1903
C:\Users\DELL\Desktop\Simulation\IMG\center_2022_02_06_18_53_12_284.jpg, C:\Users\DELL\Desktop\Simulation\IMG\left_2022_02_06_18_53_12_284.jpg, C:\Users\DELL\Desktop\Simulation\IMG\right_2022_02_06_18_53_12_284.jpg, 0, 1, 0, 30.1904
